,Neighborhood,Neighborhood Latitude,Neighborhood Longitude,Venue,Venue Latitude,Venue Longitude,Venue Category
4355,Rosedale,39.6771718,-104.97662379999998,Peace Of Mind Massage,39.69389796036943,-104.98060583295553,Massage Studio
4356,Rosedale,39.6771718,-104.97662379999998,Starbucks,39.67996502063788,-104.95918824904142,Coffee Shop
4357,Rosedale,39.6771718,-104.97662379999998,Taste Of Thailand,39.67752090855743,-104.98719518206492,Thai Restaurant
4358,Rosedale,39.6771718,-104.97662379999998,Dive Inn,39.69146113335627,-104.98726928392549,Bar
4359,Rosedale,39.6771718,-104.97662379999998,Newman Center for the Performing Arts at DU,39.67440917395392,-104.95998104884748,Concert Hall
4360,Rosedale,39.6771718,-104.97662379999998,Papa Johns,39.67874302602311,-104.9697442049416,Pizza Place
4361,Rosedale,39.6771718,-104.97662379999998,Pita Fresh,39.67917399457703,-104.95968896163912,Mediterranean Restaurant
4362,Rosedale,39.6771718,-104.97662379999998,Bank of the West,39.679161,-104.973111,Bank
4363,Rosedale,39.6771718,-104.97662379999998,Herman's Hideaway,39.68789864296166,-104.98728774039748,Bar
4364,Rosedale,39.6771718,-104.97662379999998,Jimmy John's,39.67906650019119,-104.95978837611236,Sandwich Place
4365,Rosedale,39.6771718,-104.97662379999998,Anthony's Pizza & Pasta,39.678391893204406,-104.96809044440502,Pizza Place
4366,Rosedale,39.6771718,-104.97662379999998,Insomnia Cookies,39.679096382272085,-104.9596617438077,Dessert Shop
4367,Rosedale,39.6771718,-104.97662379999998,Jimano's Pizzeria,39.66301171377158,-104.98713449921881,Pizza Place
4368,Rosedale,39.6771718,-104.97662379999998,The Original Pancake House,39.686885833740234,-104.95865631103516,Breakfast Spot
4369,Rosedale,39.6771718,-104.97662379999998,Kaladi Coffee Roasters,39.665414875450516,-104.98781754186201,Coffee Shop
4370,Rosedale,39.6771718,-104.97662379999998,La Belle Rosette,39.67257403196829,-104.95963644980176,Coffee Shop
4371,Rosedale,39.6771718,-104.97662379999998,7-Eleven,39.67821557165,-104.96834769845,Convenience Store
4372,Rosedale,39.6771718,-104.97662379999998,Berriegood Co.,39.693182,-104.979598,Food & Drink Shop
4373,Rosedale,39.6771718,-104.97662379999998,GB Fish and Chips,39.692729309791275,-104.9876142206162,Fish & Chips Shop
4374,Rosedale,39.6771718,-104.97662379999998,Jersey Mike's Subs,39.679577,-104.95887900000001,Sandwich Place
4375,Rosedale,39.6771718,-104.97662379999998,ZaZa's Pizzeria,39.679472459732665,-104.95960982534062,Pizza Place
4376,Rosedale,39.6771718,-104.97662379999998,Sexy Pizza,39.68788,-104.9809,Pizza Place
4377,Ruby Hill,39.6961941,-105.0130429,Pho Duy,39.69975760481266,-105.02538192342972,Vietnamese Restaurant
4378,Ruby Hill,39.6961941,-105.0130429,Star Kitchen,39.69731156829677,-105.02427906891246,Dim Sum Restaurant
4379,Ruby Hill,39.6961941,-105.0130429,Ba Le Sandwiches,39.69782700892866,-105.0247488208365,Sandwich Place
4380,Ruby Hill,39.6961941,-105.0130429,Chain Reaction Brewery,39.699576951542156,-105.00133458143358,Brewery
4381,Ruby Hill,39.6961941,-105.0130429,Pho 79,39.702559126686815,-105.0253969547549,Vietnamese Restaurant
4382,Ruby Hill,39.6961941,-105.0130429,Torres Mexican Restaurant,39.6880931,-105.0257551,Mexican Restaurant
4383,Ruby Hill,39.6961941,-105.0130429,Pho 95,39.690987341077644,-105.02551384754821,Noodle House
4384,Ruby Hill,39.6961941,-105.0130429,Lao Wang Noodle House,39.69951270406571,-105.02552636137948,Chinese Restaurant
4385,Ruby Hill,39.6961941,-105.0130429,Pho 96,39.6964756192911,-105.02471275566126,Vietnamese Restaurant
4386,Ruby Hill,39.6961941,-105.0130429,New Saigon,39.70484848169492,-105.02481143459917,Vietnamese Restaurant
4387,Ruby Hill,39.6961941,-105.0130429,Vinh Xuong Bakery (2),39.71060865562615,-105.01523210053624,Vietnamese Restaurant
4388,Ruby Hill,39.6961941,-105.0130429,Colorado Harvest Company,39.69572,-105.000031,Marijuana Dispensary
4389,Ruby Hill,39.6961941,-105.0130429,The Crawling Crab,39.702356435304864,-105.02536298874821,Cajun / Creole Restaurant
4390,Ruby Hill,39.6961941,-105.0130429,The Green Solution - Alameda Ave @ West Denver Cannabis Dispensary,39.71153,-105.01829,Marijuana Dispensary
4391,Ruby Hill,39.6961941,-105.0130429,Urban Lights,39.6921,-104.993,Furniture / Home Store
4392,Ruby Hill,39.6961941,-105.0130429,Session Coffee,39.692554,-104.992148,Coffee Shop
4393,Ruby Hill,39.6961941,-105.0130429,Family Dollar,39.69706871693948,-105.01053240554711,Discount Store
4394,Ruby Hill,39.6961941,-105.0130429,Super Star Asian Cuisine,39.710007449028794,-105.01371473911989,Dim Sum Restaurant
4395,Ruby Hill,39.6961941,-105.0130429,Saigon Bowl,39.71053723397363,-105.02557763017008,Vietnamese Restaurant
4396,Ruby Hill,39.6961941,-105.0130429,Huston Lake Park,39.69965535176167,-105.0160234729517,Park
4397,Ruby Hill,39.6961941,-105.0130429,J's Noodle & New Thai,39.6994886699044,-105.02540371326408,Thai Restaurant
4398,Ruby Hill,39.6961941,-105.0130429,Suvipa Thai,39.697734999999994,-105.025566,Thai Restaurant
4399,Ruby Hill,39.6961941,-105.0130429,The Burrito Company,39.69329021638625,-104.99235332764242,Mexican Restaurant
4400,Ruby Hill,39.6961941,-105.0130429,Hong Kong BBQ,39.697696379665466,-105.02473012462832,Chinese Restaurant
4401,Ruby Hill,39.6961941,-105.0130429,"Premier Mountain Insurance, LLC",39.69638970834326,-105.0104570388794,Financial or Legal Service
4402,Ruby Hill,39.6961941,-105.0130429,Ruby Hill Park,39.68554449273281,-105.00274915169584,Park
4403,Ruby Hill,39.6961941,-105.0130429,Easton Training Center,39.69307212760871,-104.99208427850114,Martial Arts Dojo
4404,Ruby Hill,39.6961941,-105.0130429,Pacific Ocean International Supermarket,39.71036257,-105.01345455,Supermarket
4405,Ruby Hill,39.6961941,-105.0130429,Breakfast King,39.69639581268533,-104.99171501214929,Breakfast Spot
4406,Ruby Hill,39.6961941,-105.0130429,Costco,39.708594250562086,-105.01428004608469,Warehouse Store
4407,Ruby Hill,39.6961941,-105.0130429,Tacos Rapidos,39.71142164090778,-105.01498911498871,Mexican Restaurant
4408,Ruby Hill,39.6961941,-105.0130429,Family Dollar,39.69735,-105.010713,Discount Store
4409,Ruby Hill,39.6961941,-105.0130429,Level 7 Games,39.711581,-105.015404,Video Game Store
4410,Ruby Hill,39.6961941,-105.0130429,China Jade,39.709799,-105.025691,Dim Sum Restaurant
4411,Ruby Hill,39.6961941,-105.0130429,Starbucks,39.693588146780655,-104.99269587789017,Coffee Shop
4412,Ruby Hill,39.6961941,-105.0130429,Pho Ta,39.709801718349006,-105.01375081077138,Vietnamese Restaurant
4413,Ruby Hill,39.6961941,-105.0130429,Taqueria La Calle,39.711365551550834,-105.01025946887681,Mexican Restaurant
4414,Ruby Hill,39.6961941,-105.0130429,PT's Showclub Denver,39.6789155460164,-105.00692395615445,Nightclub
4415,Ruby Hill,39.6961941,-105.0130429,The Asian Cajun,39.710982552718875,-105.01598310557416,Asian Restaurant
4416,Ruby Hill,39.6961941,-105.0130429,7-Eleven,39.690373473902,-104.991944432258,Convenience Store
4417,Ruby Hill,39.6961941,-105.0130429,Tarasco's New Latino Cuisine,39.70806063007014,-105.02463386457579,Mexican Restaurant
4418,Ruby Hill,39.6961941,-105.0130429,U.S. Bank ATM,39.69351486302533,-105.0244372407155,ATM
4419,Ruby Hill,39.6961941,-105.0130429,Kings Land Chinese Seafood,39.71060904708068,-105.01465813872233,Dim Sum Restaurant
4420,Ruby Hill,39.6961941,-105.0130429,Rome's Saloon,39.69683920386963,-104.9964457637835,Sports Bar
4421,Ruby Hill,39.6961941,-105.0130429,Levitt Pavilion Denver,39.68678326564656,-105.00317499345711,Music Venue
4422,Ruby Hill,39.6961941,-105.0130429,Pinche Taco,39.686676658900325,-105.00282903655884,Food Truck
4423,Ruby Hill,39.6961941,-105.0130429,The Empress Seafood Restaurant,39.711472,-105.023368,Dim Sum Restaurant
4424,Ruby Hill,39.6961941,-105.0130429,PT's After Dark,39.67894027175597,-105.00672366704572,Strip Club
4425,Ruby Hill,39.6961941,-105.0130429,Altitude The Dispensary,39.6883658,-105.0246278,Herbs & Spices Store
4426,Ruby Hill,39.6961941,-105.0130429,Fritangas Mexican Restaurant,39.71084,-105.02622,Mexican Restaurant
4427,Ruby Hill,39.6961941,-105.0130429,Wingstop,39.711533888288045,-105.01139977087466,Wings Joint
4428,Ruby Hill,39.6961941,-105.0130429,Aqua Golf,39.690252286124945,-104.99369388841143,Golf Course
4429,Ruby Hill,39.6961941,-105.0130429,Golden Pho & Grill,39.698087,-105.02460900000001,Vietnamese Restaurant
4430,Ruby Hill,39.6961941,-105.0130429,7-Eleven,39.7006688616204,-105.024557411671,Convenience Store
4431,Ruby Hill,39.6961941,-105.0130429,Lollicup,39.697765434570016,-105.02468043415719,Café
4432,Ruby Hill,39.6961941,-105.0130429,Starbucks,39.710795000000005,-105.022345,Coffee Shop
4433,Ruby Hill,39.6961941,-105.0130429,Overland Park Golf Course,39.683114473874234,-104.99743119125084,Golf Course
4434,Ruby Hill,39.6961941,-105.0130429,Vinh Xuong Bakery,39.709799,-105.025691,Bakery
4435,Ruby Hill,39.6961941,-105.0130429,King Soopers,39.6798988,-105.0211484,Grocery Store
4436,Ruby Hill,39.6961941,-105.0130429,Viet's Restaurant,39.71044817367608,-105.0258251261135,Vietnamese Restaurant
4437,Ruby Hill,39.6961941,-105.0130429,Little Caesars Pizza,39.71153299023702,-105.01130854941775,Pizza Place
4438,Ruby Hill,39.6961941,-105.0130429,Dairy Queen,39.71147442568259,-105.02404913306236,Ice Cream Shop
4439,Ruby Hill,39.6961941,-105.0130429,SUBWAY,39.711382,-105.020683,Sandwich Place
4440,Ruby Hill,39.6961941,-105.0130429,Walgreens,39.71078729242074,-105.02464699882694,Pharmacy
4441,Ruby Hill,39.6961941,-105.0130429,7-Eleven,39.7116422,-105.0141042,Convenience Store
4442,Ruby Hill,39.6961941,-105.0130429,Save-A-Lot,39.68151850488462,-105.02578045291499,Grocery Store
4443,Ruby Hill,39.6961941,-105.0130429,7-Eleven,39.710889,-105.001704,Convenience Store
4444,Ruby Hill,39.6961941,-105.0130429,Church's Chicken,39.69007075,-105.0254599,Fried Chicken Joint
4445,Ruby Hill,39.6961941,-105.0130429,Conoco,39.696890587776466,-104.99479269039072,Gas Station
4446,Ruby Hill,39.6961941,-105.0130429,Newbarry's Family Restaurant,39.68248798763177,-105.02459276239406,American Restaurant
4447,Ruby Hill,39.6961941,-105.0130429,Associated Wholesale,39.69393001748755,-105.0158019801613,Flower Shop
4448,Ruby Hill,39.6961941,-105.0130429,Godsman Park,39.69374367354204,-105.01588503681987,Park
4449,Ruby Hill,39.6961941,-105.0130429,McDonald's,39.681995,-105.025476,Fast Food Restaurant
4450,Ruby Hill,39.6961941,-105.0130429,7-Eleven,39.6898245,-105.0252267,Convenience Store
4451,Ruby Hill,39.6961941,-105.0130429,Bosco Masonry Restoration,39.68821,-105.01502,Construction & Landscaping
4452,Ruby Hill,39.6961941,-105.0130429,Domino's Pizza,39.68196439065014,-105.02434107094359,Pizza Place
4453,Ruby Hill,39.6961941,-105.0130429,Overland Animal Hospital & Pet Resort,39.689229356091296,-105.01920387755749,Veterinarian
4454,Ruby Hill,39.6961941,-105.0130429,Shell,39.67836172375891,-105.01393550499074,Gas Station
4455,Ruby Hill,39.6961941,-105.0130429,"Lowe""s Mercado",39.692441383080215,-105.02434654530978,Supermarket
4456,Ruby Hill,39.6961941,-105.0130429,E&A Tile and Insulation,39.70056670985894,-105.00208854675293,Home Service
4457,Ruby Hill,39.6961941,-105.0130429,Playa Azúl,39.690521207088864,-105.0254380408664,Mexican Restaurant
4458,Ruby Hill,39.6961941,-105.0130429,Austin Hardwoods,39.6972015,-104.99853708,Construction & Landscaping
4459,Ruby Hill,39.6961941,-105.0130429,Bud Cellar,39.699113092176,-104.9989459518029,Marijuana Dispensary
4460,Ruby Hill,39.6961941,-105.0130429,V's Liquor,39.688764,-105.024188,Liquor Store
4461,Ruby Hill,39.6961941,-105.0130429,Ana's Meat Market,39.690752,-105.02602900000001,Grocery Store
4462,Ruby Hill,39.6961941,-105.0130429,Athmar Recreation Center,39.68546309501874,-105.01975357532501,Gym / Fitness Center
4463,Ruby Hill,39.6961941,-105.0130429,Ruby Hill Rail Yard,39.6829147283543,-105.01341983706372,Ski Area
4464,Ruby Hill,39.6961941,-105.0130429,Alpine Sausage Co.,39.70841883333333,-105.00348345,Deli / Bodega
4465,Ruby Hill,39.6961941,-105.0130429,Taco Bell,39.68090335438663,-105.02458164575695,Fast Food Restaurant
4466,Ruby Hill,39.6961941,-105.0130429,Vanderbilt Park,39.7014366402968,-104.99530291503716,Park
4467,Ruby Hill,39.6961941,-105.0130429,Walgreens,39.6889974,-105.0256306,Pharmacy
4468,Ruby Hill,39.6961941,-105.0130429,RTD Federal And Jewell,39.683269248582434,-105.02494725152644,Bus Stop
4469,Ruby Hill,39.6961941,-105.0130429,Tacos El Sampa,39.67982726687998,-105.01570242814101,Food Truck
4470,Ruby Hill,39.6961941,-105.0130429,Speedy Cash,39.68254085602911,-105.02534829929738,Financial or Legal Service
4471,Ruby Hill,39.6961941,-105.0130429,LivWell Enlightened Health Marijuana Dispensary,39.679085,-105.010617,Marijuana Dispensary
4472,Ruby Hill,39.6961941,-105.0130429,Garfield Lake Park,39.6939131058612,-105.03551959991455,Park
4473,Ruby Hill,39.6961941,-105.0130429,Sabor Market,39.68134949892041,-105.02573479793332,Grocery Store
4474,Skyland,39.7603798,-104.9503425,The Plimoth,39.757123856791885,-104.95888451046136,French Restaurant
4475,Skyland,39.7603798,-104.9503425,Denver Zoo,39.75026511816957,-104.94889714051321,Zoo
4476,Skyland,39.7603798,-104.9503425,Rivers And Roads Coffee,39.76470124298877,-104.95652108976233,Coffee Shop
4477,Skyland,39.7603798,-104.9503425,Toyota Elephant Passage,39.74853175780098,-104.9491256425972,Zoo Exhibit
4478,Skyland,39.7603798,-104.9503425,Bird World at Denver Zoo,39.74940410974774,-104.95272303219365,Zoo Exhibit
4479,Skyland,39.7603798,-104.9503425,Tropical Discovery at Denver Zoo,39.749213812756274,-104.94651271179167,Zoo Exhibit
4480,Skyland,39.7603798,-104.9503425,Denver Museum of Nature and Science,39.747966329429524,-104.94274529449719,Science Museum
4481,Skyland,39.7603798,-104.9503425,Sea Lions at Denver Zoo,39.74925066338161,-104.94710127534131,Zoo Exhibit
4482,Skyland,39.7603798,-104.9503425,Lucero's,39.76799769204637,-104.95377272568429,Mexican Restaurant
4483,Skyland,39.7603798,-104.9503425,NOLA Voodoo Tavern and Perks,39.7646937,-104.9603106,Pub
4484,Skyland,39.7603798,-104.9503425,Primate Panorama at  Denver Zoo,39.74971272087563,-104.9546770168114,Zoo Exhibit
4485,Skyland,39.7603798,-104.9503425,Walgreens,39.7667599,-104.9408092,Pharmacy
4486,Skyland,39.7603798,-104.9503425,City Park,39.74593969067049,-104.95614880049796,Park
4487,Skyland,39.7603798,-104.9503425,Giraffe House at Denver Zoo,39.74945375520607,-104.94759988767598,Zoo Exhibit
4488,Skyland,39.7603798,-104.9503425,Bear Mountain at Denver Zoo,39.75056333101524,-104.95405906426814,Zoo Exhibit
4489,Skyland,39.7603798,-104.9503425,Whittier Café,39.753093113742146,-104.96675639576269,Café
4490,Skyland,39.7603798,-104.9503425,"Phipps IMAX, Denver Museum of Nature & Science",39.74785583729573,-104.94237821336411,Indie Movie Theater
4491,Skyland,39.7603798,-104.9503425,Gates Planetarium,39.74744198832015,-104.94360418532465,Planetarium
4492,Skyland,39.7603798,-104.9503425,Polar Bears at Denver Zoo,39.74962070385845,-104.94705345019464,Zoo Exhibit
4493,Skyland,39.7603798,-104.9503425,City Park Walking/Running Path,39.74715288729612,-104.95667931112129,Track
4494,Skyland,39.7603798,-104.9503425,Prehistoric Journey - Denver Museum,39.74806937443228,-104.94249869530293,History Museum
4495,Skyland,39.7603798,-104.9503425,The Whittier Pub,39.756893413371166,-104.96316997876013,Bar
4496,Skyland,39.7603798,-104.9503425,Feline House at Denver Zoo,39.749875835495686,-104.94788332985891,Zoo Exhibit
4497,Skyland,39.7603798,-104.9503425,Cherry Tomato,39.75110276201453,-104.93307676434885,Italian Restaurant
4498,Skyland,39.7603798,-104.9503425,A-Mart Store,39.77228602986467,-104.94331440209068,Market
4499,Skyland,39.7603798,-104.9503425,CoraFaye's Cafe,39.75762177972256,-104.94078542906233,Southern / Soul Food Restaurant
4500,Skyland,39.7603798,-104.9503425,Long Table Brewhouse,39.75819076019081,-104.92849416937722,Brewery
4501,Skyland,39.7603798,-104.9503425,7-Eleven,39.7652317,-104.94103,Convenience Store
4502,Skyland,39.7603798,-104.9503425,Syrup,39.74632993769567,-104.96014155952457,Breakfast Spot
4503,Skyland,39.7603798,-104.9503425,Tiger Exhibit Denver Zoo,39.74961909078847,-104.94759339435669,Zoo Exhibit
4504,Skyland,39.7603798,-104.9503425,Park Hill Golf Club,39.7660765,-104.9385772,Golf Course
4505,Skyland,39.7603798,-104.9503425,Fuller Dog Park,39.75785660417691,-104.96780479373956,Dog Run
4506,Skyland,39.7603798,-104.9503425,Wonderbound,39.7740861,-104.9560433,Dance Studio
4507,Skyland,39.7603798,-104.9503425,Spinelli's Market,39.751158922828836,-104.93333405787395,Grocery Store
4508,Skyland,39.7603798,-104.9503425,Dr. Martin Luther King Jr. Monument,39.74588159258628,-104.95468847925932,Outdoor Sculpture
4509,Skyland,39.7603798,-104.9503425,KIFAC Kickball,39.74546670600401,-104.95678769522831,General Entertainment
4510,Skyland,39.7603798,-104.9503425,The Garden,39.76549164247041,-104.93966469055111,Vegetarian / Vegan Restaurant
4511,Skyland,39.7603798,-104.9503425,Penguin Exhibit at Denver Zoo,39.750562558022466,-104.95325983025366,Zoo Exhibit
4512,Skyland,39.7603798,-104.9503425,Bistro Barbes,39.75667,-104.92873,Bistro
4513,Skyland,39.7603798,-104.9503425,Starbucks,39.77347062860645,-104.94014560275913,Coffee Shop
4514,Skyland,39.7603798,-104.9503425,Zoo Lights,39.750198443063496,-104.94897064089247,Zoo Exhibit
4515,Skyland,39.7603798,-104.9503425,City Park Pavilion,39.7462322858782,-104.95213354614921,Park
4516,Skyland,39.7603798,-104.9503425,City Park Fields,39.749192024221244,-104.94381064634962,Baseball Field
4517,Skyland,39.7603798,-104.9503425,Qdoba,39.7730983,-104.9400652,Mexican Restaurant
4518,Skyland,39.7603798,-104.9503425,North American Wildlife Hall @ DMNS,39.74790910028901,-104.94280722687508,Science Museum
4519,Skyland,39.7603798,-104.9503425,Space Odyssey @ DMNS,39.747474817894705,-104.94369804853137,Science Museum
4520,Skyland,39.7603798,-104.9503425,Discovery Zone @ DMNS,39.74761770498661,-104.9424592148185,Science Museum
4521,Skyland,39.7603798,-104.9503425,Family Dollar,39.757364151865,-104.9404357491428,Discount Store
4522,Skyland,39.7603798,-104.9503425,The Shelter: A STRAINWISE Dispensary,39.77369550608524,-104.9432480187303,Marijuana Dispensary
4523,Skyland,39.7603798,-104.9503425,Expedition Health at the Nature And Science Museum,39.74804678524207,-104.94249405323163,Science Museum
4524,Skyland,39.7603798,-104.9503425,Popeyes Louisiana Kitchen,39.774085,-104.940025,Fried Chicken Joint
4525,Skyland,39.7603798,-104.9503425,Circle K,39.7653257,-104.9401021,Convenience Store
4526,Skyland,39.7603798,-104.9503425,7-Eleven,39.7646793084788,-104.959567263777,Convenience Store
